19
924 838
528 792 -284
416 296 813
330 346 325
518 690 -979
133 804 -510
261 427 -190
345 730 -986
647 240 211
251 667 331
247 265 939
766 500 439
858 422 -650
232 768 -126
766 527 367
95 625 -631
90 14 230
805 556 802
791 787 993
287 94 442
764 340 -784
538 828 -52
384 687 -854
75 695 796
180 817 -477
410 720 -610
274 64 -656
50 496 -170
811 169 -474
597 720 -727
472 68 294
567 582 950
477 69 560
571 719 687
263 92 33
363 772 580
334 180 -870
113 334 -545
625 576 624
772 386 -462
535 303 -876
656 417 -940
705 842 355
398 209 643
617 486 715
219 469 -416
71 699 524
569 839 3
841 228 307
785 329 365
514 162 -360
19 261 165
659 79 802
48 441 -986
318 319 24
301 367 -898
81 61 45
295 285 -627
314 188 -487
493 625 -829
17 320 -151
124 67 5
354 54 942
834 820 30
449 736 -44
805 133 -718
224 620 50
615 286 -790
641 453 283
424 430 -16
379 768 168
829 739 -969
337 842 -189
453 839 879
638 722 -12
147 28 325
830 665 845
120 198 768
398 208 -210
440 793 -395
838 800 973
522 697 110
260 557 -906
631 630 995
806 250 -523
16 82 703
452 778 -334
185 329 948
839 308 229
347 253 -694
187 170 18
210 222 362
566 170 932
114 201 -825
222 270 780
248 391 -248
589 296 -886
510 463 -458
680 282 977
343 568 -5
851 318 -253
581 519 868
481 398 -867
811 765 -653
22 682 -447
21 840 187
804 61 516
284 143 -909
400 88 951
107 532 -557
740 540 -694
853 406 -12
529 193 380
37 161 391
273 446 973
697 323 360
260 81 65
245 261 605
266 795 543
226 293 -597
777 625 -391
239 717 -312
134 526 -498
708 355 -410
338 144 746
351 91 -744
89 42 -565
247 194 262
543 790 -3
794 246 989
389 274 845
171 340 912
863 567 338
609 544 128
746 185 406
290 476 894
8 460 -195
162 21 -121
211 854 273
804 170 324
166 153 389
10 816 835
672 708 606
410 374 501
399 203 827
559 360 -284
501 796 929
379 469 233
668 227 -135
185 507 -910
514 153 -598
96 331 -760
103 61 418
303 13 -320
585 779 -890
655 577 363
540 636 866
394 112 983
732 772 -959
394 527 -617
809 152 44
85 220 -345
724 431 -518
194 494 -662
557 635 555
648 591 616
19 190 37
739 214 601
783 333 -930
852 687 491
543 725 -807
593 183 -665
448 104 468
856 684 18
482 86 263
855 458 -566
215 122 685
316 328 -966
17 610 177
385 18 -373
244 31 -715
568 639 -93
288 467 -573
284 450 371
838 106 346
789 583 623
842 250 849
663 140 401
452 363 86
638 646 -123
856 666 -807
655 444 -657
57 767 977
737 187 951
696 58 140
858 75 -246
268 321 705
424 162 570
516 132 758
179 781 635
27 139 -958
741 163 -307
115 403 697
832 768 593
707 66 201
129 662 -178
103 756 705
299 180 -784
493 275 481
570 326 -30
325 270 -827
114 688 -108
622 686 -260
22 833 -76
834 801 436
27 500 -321
646 664 91
546 148 -149
496 797 947
192 591 -701
112 837 -832
206 459 -901
654 48 635
726 704 -728
10 238 899
65 14 -118
555 222 735
656 403 39
343 132 669
238 699 308
291 278 907
740 718 -730
163 392 -171
360 37 -154
665 139 -665
375 363 992
258 435 -515
201 145 18
435 316 -842
9 155 -250
848 441 995
639 58 654
671 491 -924
857 449 877
761 859 148
203 335 765
634 177 -704
408 554 -508
179 513 420
4 144 74
135 143 191
39 257 -162
241 677 -767
760 616 -364
607 33 697
24 200 433
528 97 -736
569 356 512
751 204 49
616 719 178
3 464 65
823 814 -968
453 240 -649
742 3 -80
862 8 -506
208 491 -630
408 467 219
176 307 550
58 711 -77
421 52 634
353 716 0
626 336 144
356 69 123
72 293 420
301 96 352
638 108 -719
696 620 616
819 297 -810
598 516 210
730 413 332
413 423 330
323 64 -940
505 376 -390
400 297 679
668 390 999
624 469 -560
449 707 -549
549 750 -14
686 684 -118
397 825 -114
161 716 255
51 796 124
799 778 427
778 265 871
194 675 -294
490 482 -58
589 389 720
467 489 450
264 739 670
129 839 673
341 539 584
144 534 238
214 228 660
799 417 -908
596 571 -693
445 595 609
110 639 -332
1 157 241
261 565 -732
126 774 -70
50 449 -784
419 263 -627
767 291 307
713 392 199
739 365 655
76 768 2
20 769 105
629 405 630
658 117 -68
244 629 -868
316 319 410
237 127 -887
321 500 -954
616 195 -650
109 233 -676
324 244 968
179 93 535
689 191 -30
412 758 737
407 98 -735
545 76 -320
218 215 269
314 737 -819
823 629 -722
660 818 -138
433 585 168
271 155 982
263 526 -124
232 788 -595
337 52 -917
575 36 -422
153 752 -565
856 222 -973
355 649 209
385 352 257
57 485 -516
600 120 -176
53 460 -524
820 859 -462
20 459 463
301 633 -748
750 307 -154
530 52 -988
769 801 91
541 282 483
19 113 308
509 695 -854
379 807 614
378 75 533
36 477 -424
272 611 164
710 501 -606
667 600 -223
211 97 37
449 151 -246
42 500 873
407 86 549
417 671 360
794 51 -762
553 505 873
257 820 831
133 205 -365
696 829 -374
621 568 694
430 576 -214
206 37 -828
235 564 -512
38 534 657
729 137 982
839 421 -95
30 119 941
250 507 -853
561 427 -438
442 172 -185
113 714 931
124 182 666
5 561 519
52 394 -611
460 465 562
854 708 -818
127 591 104
430 124 -683
363 839 -853
175 235 -874
259 742 -97
366 494 508
849 334 730
472 73 372
366 813 -585
503 57 -654
703 593 667
473 547 898
760 462 358
100 172 341
53 349 618
536 359 503
612 304 156
154 646 882
255 426 87
196 461 -330
353 156 19
270 318 -995
91 204 43
856 23 688
63 555 -129
430 780 628
783 27 653
811 640 158
285 825 -11
707 647 635
555 136 390
661 684 517
438 193 -564
633 320 279
215 754 885
97 326 -587
804 377 -565
550 851 534
222 625 -882
559 396 459
812 367 -344
810 789 -758
569 373 -114
542 215 32
677 367 -84
301 486 -988
140 521 -430
271 646 223
784 387 -489
67 338 -475
716 74 651
338 705 -501
376 466 -256
534 212 -716
336 775 -823
854 773 491
244 625 775
530 119 -784
107 690 -105
125 48 -569
81 104 610
603 243 -409
161 537 292
725 571 -797
631 205 287
673 11 758
329 368 -888
409 656 -365
863 146 297
18 572 -665
493 713 972
147 736 140
280 591 -705
529 268 -596
11 661 378
473 476 -842
852 520 -812
91 281 185
810 504 -823
272 618 -909
735 353 -333
636 504 -963
199 204 917
861 663 -885
148 580 889
667 768 -68
796 443 541
607 25 73
813 749 193
853 166 -276
28 532 831
564 417 -685
835 641 778
61 217 393
474 222 701
114 110 -978
423 598 -174
233 668 545
606 41 28
569 535 -313
624 350 142
168 563 -715
167 306 -510
648 64 702
176 568 -329
736 349 290
826 547 640
100 734 -389
595 607 -758
799 446 431
769 433 -790
391 671 -421
315 351 -230
297 331 522
651 650 802
362 624 560
778 789 572
217 722 -502
851 551 328
714 220 539
281 704 528
189 29 -47
800 16 -224
618 105 400
239 695 -940
316 266 908
804 748 -232
233 698 782
535 48 -676
303 783 157
110 513 809
79 260 834
386 58 -22
186 834 -13
76 810 900
504 353 1000
107 657 739
363 158 200
648 310 825
586 340 -873
710 334 107
373 18 873
188 849 926
786 348 952
71 439 -423
121 330 -183
676 381 -28
790 780 799
812 342 -584
833 428 272
154 443 977
381 317 298
602 784 -953
725 600 784
251 712 819
688 306 -664
433 830 892
468 14 943
131 186 823
51 493 799
398 415 705
26 316 416
297 743 820
373 251 974
382 423 408
93 98 39
794 224 -575
260 157 435
292 668 8
306 270 -476
171 835 -825
862 493 612
70 768 433
253 617 -340
341 389 -767
312 634 -420
241 789 181
598 665 497
589 447 532
116 405 490
285 127 -641
169 574 843
535 760 65
684 137 -260
523 664 -821
477 116 -788
431 137 518
665 16 681
460 415 -373
179 227 353
440 362 437
775 73 -689
708 170 -82
710 231 278
163 836 876
731 229 -892
499 670 -644
498 195 -276
488 124 467
791 614 820
726 69 -229
633 216 260
750 799 -637
681 491 -960
838 273 686
33 358 350
652 409 813
207 13 379
624 362 -528
482 454 -856
820 81 192
726 707 562
850 633 -234
485 8 -935
224 608 -782
394 837 -783
686 848 -917
701 511 862
558 454 -420
859 417 -559
228 712 -417
482 736 -88
138 396 -341
25 333 -819
545 614 368
257 55 -222
169 723 949
47 491 171
328 542 -601
17 129 126
585 121 -952
225 591 700
334 855 282
83 719 -6
333 203 -202
10 147 376
431 713 -938
503 71 -259
83 398 -937
442 439 -857
154 449 -324
780 66 -181
175 465 -472
103 323 564
524 226 -534
17 815 86
307 276 -194
223 811 709
390 718 593
233 623 -987
396 359 185
207 185 10
141 851 -117
446 757 170
641 481 -876
445 116 -111
292 13 173
716 421 -686
161 344 259
207 345 -220
629 506 -456
760 318 -525
485 836 -942
45 605 990
259 153 945
189 271 908
244 347 -413
106 641 -414
253 332 -567
307 288 597
124 225 -746
405 196 -909
335 243 -214
847 809
87 172 143
386 254 -31
102 696 813
546 141 872
698 508 504
714 529 -517
522 215 -268
19 2 -993
675 688 322
685 519 14
69 835 749
839 170 -198
210 832 -57
158 314 495
412 167 958
572 87 -511
820 572 677
768 710 419
508 359 783
472 708 464
99 295 404
407 55 13
594 325 241
243 7 751
28 803 -855
581 773 373
765 35 -441
23 271 -576
165 85 -752
89 274 -744
95 375 741
600 813 859
361 153 -203
115 724 71
527 718 350
17 610 -838
419 290 629
380 548 -398
292 84 -205
14 106 -885
411 96 -155
461 750 -405
412 575 -324
122 115 999
631 132 711
746 282 698
176 205 -866
173 273 -214
767 252 -961
177 582 137
553 236 -476
8 291 -637
188 556 151
88 55 -485
377 384 -299
227 117 -465
423 746 -758
621 228 -87
299 172 830
266 466 -510
542 433 33
690 469 652
562 613 -729
639 555 191
532 510 -704
693 155 815
478 815 -819
691 843 -449
581 28 541
386 628 -489
350 253 555
25 317 850
471 448 209
136 543 197
589 257 639
524 827 -781
115 762 -618
31 217 -335
79 313 568
448 120 711
573 68 270
776 213 -101
565 757 -924
388 433 -703
686 839 -456
521 695 -912
308 212 -297
524 554 -600
439 550 -1
806 73 751
197 43 -836
34 428 877
751 351 -431
516 761 -471
844 803 -460
71 754 527
599 272 740
641 825 94
779 743 704
724 217 556
830 732 138
74 648 -989
226 13 -214
386 839 119
11 265 980
812 770 559
81 71 204
555 760 -973
795 110 -480
394 517 202
723 382 817
463 348 62
786 750 -691
837 834 -552
702 516 -668
182 281 -563
170 187 -70
785 619 66
787 272 116
830 761 -636
519 601 230
751 485 -254
520 445 230
625 296 371
60 245 512
318 221 675
598 610 -2
824 645 547
372 578 139
195 654 -892
4 484 -170
126 328 514
507 415 98
524 553 945
658 602 -641
150 613 481
577 223 -722
243 777 -717
273 319 442
573 119 -901
807 458 -793
821 683 625
617 320 -838
390 23 -632
739 512 -459
448 733 -87
36 310 -564
70 266 374
224 590 725
178 634 278
149 124 -117
136 628 -818
528 82 -142
623 468 249
390 810 888
132 637 333
478 81 963
57 221 -837
645 542 323
642 515 -197
482 414 913
789 708 887
610 503 -151
210 259 -253
820 821 -318
521 235 -427
638 463 -817
297 535 181
751 147 -557
46 532 1000
410 739 -919
148 749 950
835 233 -670
797 579 251
729 605 -752
458 175 842
227 508 197
535 342 -300
528 833 -224
617 112 324
829 400 181
126 255 -242
61 106 756
465 477 -702
217 340 -702
709 626 360
239 133 736
428 596 -527
568 644 -330
773 294 39
88 209 -354
659 278 -141
117 242 392
154 825 -499
214 374 -634
347 237 -9
51 509 75
616 77 795
183 233 -324
207 707 48
508 301 -878
290 799 953
383 774 -187
553 427 -263
390 306 782
131 392 542
669 618 523
74 57 744
275 357 -678
104 636 892
23 582 873
127 768 -851
458 742 998
612 9 -946
624 524 442
544 728 -721
327 672 -981
89 720 -292
135 195 696
293 447 91
255 668 603
121 480 -641
626 148 189
392 10 512
352 731 -30
327 341 672
602 803 209
803 687 956
305 395 789
80 727 326
190 106 716
695 11 144
666 291 -877
536 651 -209
632 814 830
684 757 -573
415 501 -981
526 792 -334
379 557 879
725 171 -963
531 184 42
257 692 -169
382 266 -860
224 696 -416
377 602 -322
786 339 690
638 297 310
474 463 -341
685 369 -45
647 579 301
427 819 914
771 324 326
378 283 181
721 675 -360
713 245 -660
216 86 575
644 664 488
591 493 -38
205 692 -851
498 668 890
87 653 395
625 562 -71
690 729 -754
392 196 972
251 791 -743
498 694 597
211 669 -654
673 13 -667
59 568 -290
749 748 -242
666 71 -205
747 179 35
153 608 -865
731 517 -462
766 276 194
688 256 -606
380 400 1
828 47 185
809 584 98
134 145 389
572 543 -323
93 99 664
679 269 553
34 396 -658
828 559 31
165 205 708
87 113 505
140 190 -879
391 228 -801
581 493 455
658 511 940
502 680 -944
628 620 502
807 193 -234
175 296 8
120 207 -724
358 313 -628
267 222 725
114 34 739
393 400 -417
18 790 204
488 741 278
778 613 -165
577 784 -28
585 64 -249
530 471 -348
604 783 929
97 626 642
307 218 591
255 643 604
838 70 588
451 327 -727
408 267 971
485 19 -489
782 438 -303
680 324 404
135 97 436
611 159 -612
209 680 474
190 297 -717
352 143 646
179 687 -312
580 67 320
16 187 689
40 491 -121
707 839 -148
743 619 -667
252 443 361
826 789 891
564 22 -162
589 316 812
85 731 602
441 633 108
463 683 -295
151 531 -42
29 777 -153
710 359 -571
374 688 489
756 698 -374
411 139 -339
579 458 -629
169 387 -825
349 319 202
136 633 -31
438 165 -178
803 607 626
487 390 308
701 2 -683
378 648 748
472 177 -577
565 452 383
803 362 643
646 649 364
245 709 955
636 282 -355
308 242 -840
549 778 -872
816 612 -416
504 335 935
551 274 238
351 265 -716
421 704 787
293 476 352
257 528 -30
402 223 -337
386 564 -322
14 438 336
284 796 21
190 594 398
721 61 -173
647 596 481
111 636 415
389 400 181
327 525 594
635 732 -1
27 188 -653
100 191 -513
437 96 -54
555 154 88
39 348 -719
343 719 634
431 562 626
682 716 482
365 608 17
52 451 -864
303 838 118
564 529 458
681 497 468
759 658 -547
627 457 335
499 719 -282
539 282 -865
325 70 -940
242 787 827
77 3 286
762 265 82
137 727 866
258 769 598
622 705 -851
7 673 431
187 762 952
40 299 -433
576 842 -389
576 383 -430
833 372 -84
725 697 -396
136 370 726
595 522 -945
37 728 -526
615 656 550
404 620 -858
650 54 -208
214 197 677
473 812 -789
566 635 -57
508 336 901
656 646 -386
20 823 956
400 288 -283
118 676 47
496 778 -570
49 486 -806
39 844 800
70 356 772
627 246 177
289 809 -609
432 319 -397
189 490 167
572 641 950
555 248 -15
133 660 202
482 713 -615
326 754 -278
105 636 -715
553 422 -765
167 137 255
186 15 -588
304 240 -767
32 673 880
760 546 820
507 462 860
804 356 353
735 840 -374
488 490 866
226 411 902
750 456 -884
260 230 813
140 593 -634
573 184 857
438 449 -628
175 570 42
598 430 975
369 256 -736
142 706 -169
213 194 850
665 310 -997
128 357 55
545 268 -12
406 210 94
475 692 -529
434 754 -856
562 485 -644
551 49 383
94 595 313
712 290 -796
692 350 890
483 493 -758
417 400 254
777 311 -954
409 440 392
2 233 -591
367 223 543
330 718 -534
697 498 178
110 190 921
445 505 -718
54 758 120
592 654 -209
455 633 125
555 741 118
785 17 589
590 729 437
504 266 -317
241 444 -441
493 774 507
612 29 -643
733 219 -208
834 686 -50
189 229 255
259 500 95
674 689 -713
503 199 190
67 170 372
414 124 -824
761 322 -118
730 546 -286
122 104 -350
669 250 521
635 247 387
599 245 -678
566 685 588
272 240 924
328 759 926
723 718 138
801 359 -144
270 595 528
385 785 -74
497 492 -246
708 247 680
715 127 195
107 249 -641
612 393 -728
526 343 -505
158 520 835
374 162 630
141 456 350
777 137 -926
170 415 -305
292 828 -824
624 563 847
819 212 -130
130 502 -552
411 35 -241
621 527 -522
506 92 73
135 384 283
269 451 -411
419 105 66
311 112 -531
587 53 739
609 820 -472
96 319 242
295 732 21
690 235 582
681 191 587
237 433 610
224 120 165
658 550 -913
378 309 -392
60 633 627
251 761 305
8 5 824
490 349 98
615 21 408
538 21 991
358 564 616
570 844 -5
506 710 -993
79 396 881
353 221 -385
305 373 12
241 11 -361
293 307 -20
230 44 371
474 217 334
820 779 943
291 412 -707
327 613 -801
559 8 -45
523 213 239
7 621 605
534 639 -748
174 109 -967
702 604 -733
433 286 -968
59 510 -507
828 132 909
799 419 -748
261 511 150
261 38 1
280 543 641
371 745 -751
68 768 510
673 211 556
506 639 391
788 258 740
286 369 -412
826 521 873
325 454 -708
72 210 866
678 68 -889
475 22 -625
454 812 -568
215 92 -848
475 455 346
19 692 497
101 475 610
839 463 478
1 586 38
634 213 -401
608 376 676
250 447 994
732 535 -142
746 749 812
706 479 341
781 593 703
283 470 -585
802 194 69
673 145 549
628 26 897
738 142 -948
620 501 241
786 281 513
492 337 -608
479 619 -450
10 375 -769
842 785 -126
591 748 307
524 596 475
801 723 -35
296 790 -355
