18
830 1726
59 327 425
288 434 432
819 98 681
823 289 178
182 435 913
796 624 59
559 373 732
208 76 683
555 442 292
776 177 766
122 161 262
744 678 944
436 485 738
783 533 494
252 50 539
88 7 266
794 256 212
805 161 477
637 68 238
413 405 187
38 370 327
408 637 143
56 440 214
317 13 6
800 437 482
347 786 950
631 423 561
771 337 74
177 507 759
182 496 207
6 76 605
742 635 370
586 681 913
500 712 543
377 584 129
641 791 473
655 148 535
683 626 443
531 532 459
72 338 375
636 688 233
298 602 92
617 474 934
348 644 52
182 684 967
638 633 585
688 49 633
172 658 982
318 442 162
586 561 370
586 160 926
365 743 991
201 565 90
333 219 600
236 325 714
814 158 300
604 16 807
406 93 764
358 782 144
308 575 504
56 814 607
254 582 177
58 191 534
624 490 336
20 424 755
181 81 51
40 799 51
694 373 789
486 820 42
43 324 169
26 359 40
774 479 639
69 238 924
194 742 417
411 357 498
53 632 791
325 756 130
547 565 422
257 147 587
811 300 891
472 98 629
575 304 550
681 119 83
215 773 697
779 298 557
643 564 950
177 785 861
446 144 458
99 764 590
327 227 94
371 303 677
471 446 686
183 480 913
487 659 815
170 49 403
780 278 362
490 258 59
768 776 315
417 43 159
652 752 951
396 212 838
365 118 656
422 511 217
593 543 353
360 496 984
749 169 576
300 311 714
136 694 995
162 131 949
807 707 675
490 538 113
75 673 723
419 687 993
214 29 564
188 546 906
710 596 604
238 297 853
180 676 187
767 457 672
59 580 76
812 359 500
441 212 732
310 191 448
706 741 577
417 631 473
380 263 526
124 633 974
773 439 726
50 349 43
566 352 264
16 559 206
35 134 253
265 669 52
69 318 792
342 520 955
222 577 609
674 480 477
336 560 684
14 524 829
42 429 61
65 279 293
820 283 714
622 552 42
436 145 961
769 432 518
304 398 865
549 573 132
609 359 952
20 424 737
575 614 83
561 748 907
782 793 739
521 111 357
505 292 962
26 641 117
546 272 617
590 422 730
246 181 448
256 574 544
569 530 993
706 633 574
641 392 592
15 774 578
494 452 370
559 86 879
738 435 663
414 578 21
233 252 312
538 597 824
292 47 138
133 666 167
153 265 48
25 240 269
786 549 407
184 719 970
355 736 459
364 462 369
638 190 645
590 495 73
776 685 191
235 671 451
704 714 60
291 701 656
139 428 67
93 369 69
472 29 27
639 748 230
83 160 996
96 730 522
318 169 264
27 204 88
480 84 290
563 695 153
44 133 681
412 212 865
786 427 463
118 736 53
809 821 548
285 117 557
485 200 103
783 439 214
791 490 184
466 755 727
112 733 952
793 760 873
515 205 102
295 128 951
277 540 822
428 42 726
416 666 811
445 794 314
802 640 82
241 427 226
162 466 31
314 241 398
754 239 429
240 400 478
506 430 448
575 816 744
76 99 353
238 378 492
226 239 147
808 584 764
590 10 107
356 754 95
272 610 816
176 111 979
373 291 127
363 810 107
277 304 803
347 571 128
331 493 215
612 687 109
605 651 752
387 182 64
565 810 558
759 323 377
5 20 462
401 275 888
523 543 768
124 527 17
266 662 11
332 701 438
725 333 731
813 803 282
324 390 768
788 261 594
329 109 193
684 71 681
87 400 534
346 302 422
495 405 526
59 248 380
566 235 899
139 380 332
340 622 4
523 227 619
662 794 198
454 661 171
757 737 918
463 590 139
351 541 371
435 361 715
638 266 724
763 523 432
319 246 746
277 298 486
469 613 343
672 291 140
66 406 585
736 746 937
311 92 829
63 387 571
332 640 410
165 577 442
745 48 994
766 408 733
385 784 952
718 705 348
161 35 740
211 150 352
766 550 695
762 431 70
171 659 579
503 336 765
21 211 331
693 524 794
328 515 409
490 477 915
80 663 419
380 721 914
324 764 333
517 566 948
325 793 38
660 24 197
384 359 635
362 201 18
704 794 793
555 680 436
762 515 33
682 9 882
651 380 103
675 238 435
787 806 866
29 672 251
540 475 388
227 364 789
367 587 781
777 75 239
796 28 905
206 784 556
521 401 835
588 447 398
327 670 312
433 294 821
147 738 149
61 119 697
50 757 844
793 183 916
503 101 754
692 509 596
637 59 663
784 147 721
719 765 370
769 248 622
590 99 784
531 210 188
640 136 310
455 393 893
240 715 83
526 7 843
796 310 414
522 657 650
738 333 221
134 290 542
241 367 93
576 237 1
798 613 485
426 567 254
613 23 11
58 548 34
683 186 723
450 732 537
287 820 11
438 320 767
793 766 412
620 294 663
636 608 494
43 605 329
49 66 544
141 475 367
268 603 828
472 674 702
167 593 691
412 604 742
663 160 233
340 337 743
287 333 630
267 688 714
712 709 42
54 642 548
260 584 595
423 340 759
636 382 103
695 475 846
757 708 21
367 244 149
236 559 897
295 132 206
78 375 876
756 575 849
475 544 248
629 172 262
146 659 353
795 640 876
713 355 279
97 203 208
321 90 224
122 118 152
643 699 220
350 36 842
271 122 340
331 745 553
387 221 571
806 251 584
387 113 656
380 409 474
122 42 310
742 574 111
330 244 784
446 100 177
421 512 819
649 390 542
644 223 107
790 631 503
490 255 266
368 54 146
401 487 447
271 81 755
562 73 104
368 437 165
583 507 82
381 294 717
811 178 613
620 518 539
714 337 787
723 351 908
572 371 709
238 521 911
12 717 420
460 291 423
47 385 149
720 783 420
490 700 587
523 257 25
744 84 462
134 598 954
752 32 712
316 776 287
684 472 283
7 143 926
11 346 575
446 289 912
145 212 656
309 601 332
686 676 353
205 620 416
347 391 324
742 723 981
485 42 232
15 281 217
466 401 374
687 606 551
318 783 682
237 61 632
818 226 805
747 486 434
283 775 668
353 383 392
290 267 956
692 323 128
814 726 615
109 449 16
366 760 475
61 519 431
787 684 797
271 651 182
488 775 86
121 389 150
660 95 469
806 565 616
347 220 420
496 363 647
806 190 394
324 448 612
135 447 655
788 754 74
492 517 388
119 460 65
85 149 617
424 563 566
531 321 308
78 492 513
242 799 337
58 173 226
56 636 565
27 147 252
784 422 673
210 485 393
787 465 264
669 71 402
514 660 727
223 462 574
44 715 312
18 729 135
99 235 827
778 507 281
487 46 452
470 728 774
739 681 760
572 512 95
234 398 356
564 71 421
47 777 803
94 390 805
127 49 721
58 588 583
756 339 170
601 378 282
257 700 753
281 311 752
419 407 478
24 433 158
538 282 58
202 206 312
661 555 683
568 557 753
340 777 285
108 764 698
755 554 726
360 331 258
225 143 517
728 288 806
265 173 593
19 133 665
394 589 478
357 147 536
516 65 212
534 168 708
293 585 114
72 290 37
68 764 844
422 197 216
810 348 631
494 66 608
590 188 138
582 162 235
729 605 690
570 49 363
264 259 354
189 416 220
219 794 828
462 497 302
648 184 612
549 37 919
260 462 292
438 23 712
411 374 389
344 793 369
583 276 169
548 354 429
578 676 957
129 800 135
148 804 187
397 334 58
341 819 138
162 401 854
111 272 985
532 589 218
741 437 833
336 386 311
270 304 980
592 720 532
400 620 988
16 687 276
480 278 711
441 768 563
777 433 681
294 75 605
507 248 459
312 170 553
104 412 412
699 351 991
811 207 147
146 806 898
216 18 178
132 315 640
17 445 301
414 264 294
511 603 497
614 351 23
3 192 634
82 582 177
266 139 329
359 472 211
228 336 44
377 18 743
179 659 126
220 242 823
133 655 603
229 305 319
533 542 21
675 129 248
808 103 363
582 637 45
811 272 504
539 259 269
614 473 211
564 129 749
41 551 754
544 33 71
260 277 875
26 62 669
560 181 156
711 544 196
251 801 181
587 739 825
673 132 71
396 545 115
72 168 483
494 555 395
175 684 780
213 494 244
254 19 25
135 558 244
580 298 438
580 275 952
503 395 144
347 358 130
247 11 390
141 694 702
823 320 161
565 152 205
58 402 81
818 318 47
6 559 183
629 417 703
79 117 464
688 746 970
567 539 699
792 166 694
187 707 163
641 175 631
296 387 917
234 617 978
569 85 708
215 684 639
247 408 505
534 627 131
212 703 136
433 201 614
505 140 322
518 463 327
435 713 122
598 110 410
486 155 813
109 495 244
206 147 418
103 11 662
627 59 571
655 763 346
647 476 757
466 752 773
114 16 983
230 591 716
347 452 657
462 603 935
258 424 915
37 222 37
454 393 873
812 474 204
527 622 779
283 634 637
647 720 113
482 705 389
583 575 867
543 384 929
544 94 246
778 680 423
158 521 318
150 648 595
813 360 694
590 438 338
90 54 822
362 200 869
722 35 378
795 747 316
251 261 91
347 263 846
220 619 508
762 337 446
45 814 57
81 818 902
669 102 717
433 107 420
104 657 441
326 129 79
247 799 637
523 50 841
568 365 108
608 670 386
814 57 102
344 159 262
626 399 516
648 742 381
573 153 362
38 741 360
737 546 19
694 247 572
52 19 10
147 754 664
165 383 222
411 333 943
452 251 95
127 96 495
651 703 343
270 429 740
688 56 592
703 223 357
195 707 427
116 240 322
478 497 6
692 392 304
680 22 331
95 458 59
102 124 185
596 423 173
518 255 322
224 789 332
138 256 790
172 39 651
177 592 712
387 631 613
718 427 639
329 42 136
308 337 247
662 390 230
648 342 416
271 148 337
695 819 754
4 60 545
739 178 150
58 120 424
514 253 163
800 766 940
385 687 980
511 419 880
699 302 543
51 565 969
395 466 476
222 710 23
35 690 862
352 61 882
141 177 120
728 177 764
703 419 846
463 745 284
677 758 828
242 808 774
598 286 523
556 107 578
591 749 612
174 152 303
569 427 394
284 318 131
783 522 967
89 216 201
677 148 360
792 334 108
130 67 291
357 404 41
561 17 105
57 150 521
373 346 552
298 772 474
121 164 479
103 625 840
758 555 58
347 698 900
15 128 544
586 188 50
806 681 411
709 436 497
576 19 380
372 267 261
538 480 117
818 276 51
702 252 635
263 3 106
614 518 331
541 688 906
433 92 993
644 361 208
322 648 767
627 216 330
374 420 336
749 314 861
578 150 169
312 49 275
707 175 642
317 141 555
534 817 59
546 342 400
110 629 424
43 18 383
380 471 107
131 794 899
67 613 292
129 368 276
410 435 936
614 184 551
197 354 333
414 448 267
740 775 585
818 693 836
175 658 627
515 539 624
402 704 732
690 821 88
749 676 809
276 4 766
103 171 986
40 166 961
720 150 980
486 186 239
710 566 917
176 406 856
308 467 219
673 84 983
519 679 599
32 458 184
483 309 891
19 623 363
706 311 133
638 182 151
810 586 141
735 733 373
775 253 135
228 524 195
802 218 746
654 515 560
283 758 225
669 336 187
777 341 503
565 344 208
279 788 417
11 761 190
685 516 962
529 186 724
510 463 824
410 607 884
788 638 298
225 224 236
670 313 466
612 819 609
708 318 51
478 31 83
198 31 639
595 263 823
340 144 331
284 97 64
546 172 450
267 754 464
142 211 264
800 303 84
791 699 296
747 406 706
549 588 530
461 24 625
675 610 284
599 413 115
322 185 284
595 587 226
340 261 2
173 15 360
450 753 722
731 586 225
361 704 164
710 706 130
272 2 682
612 426 567
306 3 929
636 81 269
605 299 965
782 351 369
84 56 308
164 653 52
487 544 570
127 634 275
710 318 185
490 15 63
535 67 723
693 72 13
124 273 13
151 33 192
322 820 207
30 442 245
122 782 912
350 781 539
9 719 276
211 14 410
342 751 104
751 133 667
143 62 560
695 471 534
305 537 789
760 202 75
359 202 655
522 564 738
722 595 758
43 405 537
49 89 360
372 823 406
277 109 627
277 681 182
427 260 142
256 375 428
26 752 223
207 768 380
402 815 173
376 676 111
400 678 130
143 171 731
663 474 732
742 452 450
459 685 687
592 671 615
569 192 512
129 645 628
787 288 720
792 238 888
62 806 735
803 487 751
716 650 221
713 662 27
584 565 241
170 712 884
271 667 317
753 33 860
681 257 891
146 184 445
341 186 883
242 578 233
412 475 536
152 590 792
394 805 383
112 2 125
255 317 565
795 777 653
265 782 587
575 443 679
246 774 147
532 496 68
437 766 73
237 611 179
71 33 644
703 639 173
260 319 451
656 761 339
417 135 4
549 705 595
293 763 790
250 278 506
656 154 642
136 302 707
451 591 450
438 242 954
134 708 46
485 803 569
582 169 587
616 236 235
633 560 35
823 143 510
299 113 642
667 292 244
513 107 157
803 640 148
309 806 352
1 616 238
779 402 886
709 537 940
720 277 372
339 122 309
24 385 187
187 479 316
78 566 114
104 777 947
552 42 635
717 137 608
66 203 295
468 273 366
544 370 872
748 403 966
769 9 844
238 166 163
204 159 867
648 17 856
821 527 43
601 197 826
711 70 819
727 623 366
750 28 347
57 17 940
308 385 131
127 116 309
453 128 391
63 750 538
263 150 804
785 226 692
16 528 641
48 54 368
304 299 473
514 67 949
186 640 45
444 257 332
102 393 701
371 485 517
6 168 8
716 20 640
399 134 124
16 293 486
191 757 370
646 506 685
281 491 526
575 111 65
388 755 607
353 178 987
806 791 4
182 348 490
93 802 76
729 702 243
755 693 743
156 545 299
254 730 341
373 741 758
585 662 842
582 217 39
689 659 916
335 8 547
477 154 74
298 618 14
616 85 53
502 161 999
206 475 939
461 207 345
472 389 476
404 366 724
757 107 895
380 540 915
13 115 63
603 707 930
720 38 871
478 271 109
145 472 335
287 117 333
340 139 836
578 93 202
506 454 688
92 295 940
363 547 941
752 677 348
198 545 854
584 423 629
439 365 558
390 735 617
333 97 934
557 769 330
495 173 799
82 555 530
346 577 993
648 659 228
702 64 584
230 103 234
590 805 278
562 421 125
499 81 762
132 675 544
741 159 778
792 346 238
811 505 195
138 88 661
498 260 251
145 356 889
775 433 702
273 189 105
519 291 716
756 722 622
316 76 492
791 23 608
767 99 993
287 702 289
543 245 645
655 518 142
199 203 324
368 689 288
204 624 665
250 582 899
540 571 340
402 678 14
311 774 717
639 439 799
734 790 491
408 11 444
769 645 981
667 454 426
118 41 683
149 675 41
738 170 581
642 309 2
113 517 662
186 187 963
38 550 834
90 646 622
548 717 432
79 675 193
77 286 128
555 8 352
789 561 306
694 698 748
455 351 292
396 79 750
30 692 593
614 577 374
438 764 67
579 87 936
783 569 908
399 8 66
356 712 468
805 819 279
176 590 732
530 791 987
217 662 364
694 141 352
723 770 508
714 372 116
71 821 516
324 232 598
780 669 476
314 812 154
823 322 598
450 322 557
768 351 98
53 224 580
773 646 947
212 383 101
207 497 328
665 657 376
236 176 229
303 461 731
166 55 838
28 766 481
555 42 766
336 189 679
520 373 841
547 146 102
679 425 573
661 604 42
138 731 537
21 666 174
197 295 582
459 359 539
372 412 407
508 369 542
284 714 486
162 573 406
620 486 206
766 407 673
410 817 655
121 723 869
355 237 735
32 84 896
302 699 196
766 415 49
686 206 114
482 229 518
325 220 349
65 588 492
715 549 611
249 625 247
59 230 506
731 703 76
354 330 943
170 89 176
31 398 18
721 210 44
93 118 35
715 437 284
218 429 143
34 517 889
631 73 69
10 671 136
244 199 347
513 816 580
191 710 40
598 102 975
906 1961
359 68 214
706 835 784
790 152 645
649 469 6
838 582 80
24 750 411
730 640 178
494 873 57
83 776 686
802 63 571
906 773 747
391 85 658
587 440 419
895 521 101
629 29 162
242 113 377
326 698 666
285 632 592
194 817 419
502 156 965
578 389 802
533 144 607
620 84 711
193 58 743
580 158 149
713 846 861
564 731 746
161 176 707
186 325 357
777 329 570
640 457 913
878 886 104
223 43 349
591 238 502
160 718 957
44 690 461
752 186 70
230 850 203
830 52 294
838 185 780
570 664 949
675 314 353
289 214 28
698 506 172
122 87 510
260 383 534
118 664 656
159 265 572
575 644 590
296 183 275
632 325 576
173 46 290
625 813 578
270 649 236
488 689 125
421 353 894
411 718 465
740 250 626
168 27 789
424 757 747
373 295 706
764 362 846
376 468 451
325 131 699
