8444 28213
6844 5758 -21
8399 6457 -595
5048 7148 -201
384 2263 366
2614 8434 -295
7347 3109 -243
874 6823 -375
1180 6337 -757
7815 3130 -808
7232 3584 387
6458 4910 501
7315 4795 176
402 7695 -368
1162 6624 572
8299 6396 -932
5619 4138 -763
3447 3743 -347
5231 3171 935
6011 3526 -233
6982 1087 -674
6 4602 468
3670 5206 -642
6892 7663 603
5845 8095 55
6843 2393 586
516 3813 -180
3105 6011 809
6628 6527 154
3024 1275 -831
2032 6319 391
1971 3942 -766
6371 7357 107
3388 1201 -398
1238 7332 -702
7256 539 -86
7714 5989 -567
4261 4007 -633
8442 6307 950
4163 5067 -182
949 1274 -867
1506 5302 -317
2389 5313 -996
4326 601 120
7752 4170 -337
2675 4847 928
3439 1705 112
4635 5258 -499
1918 3830 446
2809 7756 943
572 160 260
6363 4049 42
7084 1286 -782
1895 5894 303
2444 1990 -491
4524 7233 579
6114 5149 -835
7632 1641 829
5804 5372 943
658 1378 -795
2576 7880 67
2607 2423 -633
3980 8158 -952
6632 3701 10
495 7058 -178
7282 7696 -530
7572 3841 93
1474 3553 713
6727 4758 862
6374 5847 253
604 5958 384
4218 4481 -634
1247 1735 -321
5780 6873 -106
3426 1318 -705
6754 3732 -284
5492 2907 654
1025 523 -325
7098 2170 571
4534 4259 -58
2474 4247 460
6544 5601 953
8067 6025 446
1738 7471 -227
6114 6344 -530
4198 855 -452
7304 5079 -35
1317 2443 374
7966 3462 -60
6312 8130 351
6485 2951 931
1409 1360 775
2361 1170 366
3021 6735 391
7936 7767 -741
4046 2476 895
5239 7856 -612
454 7940 -14
3883 8362 415
483 4904 442
1173 2198 -277
3517 5263 -531
1471 3437 376
8023 2201 -960
5613 7518 166
1879 314 -803
1602 4669 -757
5587 5331 -277
4921 6913 780
7550 4147 59
7820 5500 767
376 1849 -7
5303 3951 866
2974 2116 459
5276 269 941
1179 6948 72
3302 2906 374
935 1722 -314
7150 7168 -924
3837 5911 150
1993 5863 -171
888 1697 -664
7235 6279 -29
5382 388 -520
6885 6307 956
8441 4425 -771
1721 4061 68
6953 6096 -844
6377 6290 -284
8428 6045 56
2633 5924 -510
5834 6946 -958
708 6485 -169
787 182 -132
2213 2511 -168
6715 7477 -233
6137 2632 -469
6101 8424 -650
1261 3050 879
6364 387 -735
1409 1251 346
5923 6826 -306
5200 4102 -847
5967 602 29
1103 951 -939
1316 7412 310
2273 7151 -829
8400 4970 -929
1419 5016 651
6377 7235 -559
8367 3027 -650
4870 8175 -230
7304 1179 126
3057 7846 -84
3386 3788 -800
2607 4174 -310
922 6660 -387
8322 3672 407
2947 7051 -173
6428 5133 920
5714 3319 504
6333 8068 -774
6478 6798 -689
1267 2000 267
2376 3006 228
3692 2815 588
4707 7828 -274
4827 7106 -361
8281 6067 -380
2284 5003 642
1894 4602 915
7157 842 -138
18 3878 -868
7981 3389 23
4780 4307 963
3226 1167 954
6980 4873 99
5702 7884 390
4515 3368 -846
4036 7116 -298
4948 7316 -951
4173 3592 797
3931 4760 834
3696 142 -622
6471 2019 872
2977 4486 -778
7369 4422 779
373 2723 521
2773 4880 -103
4413 7730 -404
1419 1936 -448
730 596 -919
7335 7659 186
5279 7964 -796
5747 4135 808
6234 3014 22
2998 6427 126
192 2136 316
1390 746 486
3355 5095 976
4337 2205 -4
6049 1199 979
3182 1825 741
8264 7198 851
6121 6929 585
3306 6515 -563
6234 2076 -487
1540 4956 -492
5338 620 616
4083 6128 -769
296 3098 727
5369 7386 800
7541 4224 689
3462 6660 225
6619 4202 525
5884 2935 465
1965 5568 8
8242 4007 -619
6905 2179 515
3874 6824 764
7951 5388 -753
1638 4399 -533
6451 387 762
4967 1536 -173
1886 8147 925
4071 6143 501
4136 2821 910
809 2105 -462
960 4392 -253
2098 2636 -728
2884 1683 743
7449 7233 -118
1660 1874 -157
5338 7712 -208
6247 4079 -291
1287 6520 263
1101 2482 -764
5903 7039 -282
4080 6010 -902
5881 1850 125
6284 7070 -217
7040 1216 36
8326 7228 897
5053 581 416
250 1003 -310
3435 6762 226
4959 1106 -681
117 5717 504
7987 6951 288
3866 664 -748
471 705 -182
6266 4678 -990
1810 6819 205
7399 4679 916
4632 456 -356
5360 2751 -367
6259 6762 -148
7774 3683 -997
5718 7780 -323
7676 790 -576
7672 710 -22
4023 7349 -390
5374 7490 -163
5854 8265 981
2508 3923 804
6332 4369 -508
1513 4102 -476
2230 1325 997
4117 963 270
7955 6956 -713
6241 1912 -544
4432 3510 877
6628 1574 678
7910 7762 -268
5930 629 -198
7109 2387 -63
7481 7201 -463
8070 2379 -886
630 2988 404
2600 2560 650
2601 981 -850
3980 3357 687
818 2924 -813
3400 2033 -377
4509 3362 -650
5851 2929 698
2263 665 -760
6173 2999 234
1564 3931 943
8098 1754 803
7433 7809 -922
4237 193 108
8318 6679 -628
8225 5942 -324
7927 7731 -813
4719 376 -394
1595 3065 141
6604 4868 -752
4274 5438 243
1317 7496 349
6033 1166 747
1079 5558 -773
7517 630 223
1907 5728 -587
201 32 -536
4628 5498 -436
6925 8371 -913
6659 5440 171
3594 2622 71
4359 1926 379
5957 1795 -388
5594 2368 398
8206 1028 -203
8133 2560 -948
3918 6950 -729
1570 2596 -390
5924 3507 -116
4519 4337 -138
4777 3505 -555
774 7421 -255
4092 2318 105
3976 3409 612
7716 4952 -292
365 6609 -226
6159 6896 394
5887 4928 -424
1777 7812 157
6571 542 590
3398 2175 27
6048 7858 -71
6473 7889 54
7338 364 -118
6664 6353 -863
3551 7012 -69
2723 2605 -393
2812 7270 193
4840 2359 750
4039 2845 365
1902 6978 -600
1549 1190 65
1584 4930 201
7058 4093 -626
7873 5708 -144
7915 2008 -512
5358 3412 -742
3907 3878 664
4513 5545 800
5283 4161 721
4456 6312 475
5746 760 512
3646 3772 -587
6113 7736 -512
7797 7027 -359
6121 5856 -950
7793 5304 557
3409 4852 485
5834 7640 -12
1308 6698 -193
2401 5165 107
7684 7664 -569
3443 1125 675
1006 813 -423
4576 4569 -642
8243 7155 724
2191 6375 -462
2839 6863 619
194 4361 -286
7284 6128 410
2208 1671 -466
5748 4992 -785
1243 7702 -691
5970 1035 -19
664 6422 -32
1174 5671 -28
2907 1397 -109
3833 2299 -721
1763 6599 680
8083 3396 15
2536 5926 -763
3403 3412 -999
5058 5729 -574
4989 1527 392
312 3912 -285
6308 4006 689
1005 6297 960
5370 5947 0
6892 7155 -451
8044 707 -922
351 827 43
396 5339 863
6318 8437 294
7843 4015 121
5308 2543 -235
7332 3662 -233
5145 3333 857
2204 2619 389
6186 5524 203
5760 359 410
4191 6563 -66
5302 2229 220
7138 7201 -299
2578 3567 422
8267 2664 -513
3255 1418 766
5425 6926 555
7562 3347 854
2971 5045 -910
411 6154 789
4214 8332 -725
4187 2967 -447
7582 6742 606
2867 7332 858
4240 7497 -845
108 6753 -857
7137 7057 -978
4902 3493 -709
5686 4922 -457
977 3103 -372
73 1952 335
7317 2833 -873
5121 2854 -539
1090 3829 -924
3892 6369 -23
4400 899 447
1030 3483 811
8339 6848 259
4609 4591 11
4036 1854 109
3616 4534 495
3292 3418 -62
7069 2648 -525
3718 8186 -800
40 4636 -941
7184 7896 887
6181 1813 -820
119 579 -810
8139 1072 -31
5089 5813 -355
214 4704 812
3922 2176 -951
2377 292 -195
3698 3640 135
7700 741 -48
1979 1123 360
3502 2096 -247
6127 7231 -738
4274 4923 -806
8412 8030 677
5439 4775 -833
6523 6041 253
5829 7678 -854
6280 8258 223
978 6766 -640
3791 7237 299
3951 7565 -904
6866 6807 -1
5014 1159 705
7675 6944 -889
6604 125 741
1667 7218 -124
6733 3898 399
4785 7932 -624
8103 6012 -892
1351 3493 676
2582 8130 415
6402 5289 -585
3175 931 723
6676 33 -745
4312 66 391
4603 1281 -38
5225 7519 -769
7915 7154 673
245 326 853
5529 6438 -179
740 5851 363
3126 7511 864
5815 1821 -430
5044 7264 -585
833 5446 580
2020 7984 796
6064 5802 483
6187 7650 -518
2216 8088 578
3624 7962 867
4625 1747 -79
365 1835 -937
4184 750 -961
8150 1620 180
1858 3937 505
3599 4073 83
3941 711 -284
1929 5095 390
3281 5654 872
1688 7687 -269
8029 4469 -693
6914 981 -45
6531 891 -567
5043 7463 288
5210 5400 -479
2715 1079 -155
179 6565 542
2798 4826 579
646 7692 335
2998 2327 530
3253 5424 348
5371 4403 141
5435 5013 496
2188 5079 -915
1370 623 -892
5386 2846 -798
6378 2854 352
6912 1315 332
1439 8297 783
7670 2691 -957
1803 1113 -690
3131 6781 -23
1088 5251 -849
4899 3774 -419
5617 8091 360
4793 1203 699
2270 7010 -767
1242 2300 191
6582 5203 954
4612 91 -876
8197 5908 723
7987 1103 886
3087 1295 -664
12 2314 47
969 546 -729
505 416 -946
7095 2463 46
3885 8033 395
380 364 429
2535 1413 484
2658 5384 899
981 3619 -461
1070 166 -981
8245 8139 -428
1289 592 -720
3936 3605 858
5947 8347 460
7384 5896 86
2195 2608 -208
7768 5740 631
5363 4940 703
752 5963 979
900 5797 831
5356 3227 370
5176 2994 -804
2567 171 -416
5640 7982 245
4560 8121 -673
301 2552 -757
4218 5110 549
5413 1072 -950
5176 936 -548
4961 3689 833
3985 364 -136
1875 5311 384
1378 1864 -530
2722 7457 -937
4377 5415 971
4421 2211 933
6856 114 993
4372 4568 -203
3670 1296 319
3916 659 -461
1493 3554 582
2213 7277 0
7764 5385 -885
1372 6804 -606
1741 6371 -520
5510 520 75
4327 2289 -766
7303 7568 771
5536 3582 968
1933 3408 5
1125 294 946
7569 4091 858
6954 7739 -319
2091 5400 -530
6152 5923 275
7099 3725 -930
4993 4062 300
4164 6207 -209
3026 6150 587
6687 439 -730
6789 355 284
4296 2231 -417
159 1229 980
3347 3180 -775
7825 3847 -855
7901 1114 22
5905 7004 886
3805 3340 -72
210 5970 -230
2676 1186 -38
3423 3854 744
2088 5008 -714
6034 5037 473
7873 6810 393
966 379 -592
1312 2305 4
8264 6550 -154
2932 2505 388
7520 3086 -418
749 1991 -899
3890 8142 795
8383 5085 197
7105 5514 -555
5597 2100 -693
7056 2965 -191
478 1919 -425
828 2238 -972
990 4637 690
4479 7969 658
3392 3611 -381
2421 3842 63
4628 3245 -58
3026 3919 -25
3835 5536 -154
1270 7617 -17
5552 5254 -923
7635 3744 185
7487 7596 -933
1070 732 -621
4394 4210 924
4717 23 -919
3881 6197 -711
2222 7765 -373
3366 6162 833
4136 3015 -341
7134 1827 249
3922 16 911
7909 3473 -784
237 4613 794
7825 202 -434
3785 4268 -482
6413 3394 900
4976 2099 236
5673 4392 -71
5056 5372 -919
1609 4478 -703
2987 4068 -945
2287 2960 -823
4502 4742 553
3258 8396 25
1638 6981 -276
6010 1758 837
8249 6571 -467
26 4462 417
4030 2879 -459
1326 6924 -231
503 5567 249
1731 2019 -676
3261 2581 377
6584 5235 901
1293 735 -903
5695 2989 -676
5041 4496 -556
4605 2935 787
1305 5350 583
1892 2760 -448
1287 2870 241
468 4157 303
7290 7646 797
7092 8411 -136
3160 8268 -752
6709 1827 169
7524 6476 780
6266 3407 259
7948 4758 272
3761 4167 118
2424 679 847
7993 7416 115
8290 6175 -813
2976 2661 -687
5173 4662 548
7607 569 152
2138 4339 -828
920 5939 -578
2135 3336 789
1693 7548 -833
3196 961 104
7428 4435 -721
691 4874 672
2828 4181 -665
206 8276 1
5226 8412 396
2272 3677 833
4905 4705 587
6603 383 496
926 4276 325
3587 2789 576
6688 3993 -938
5669 1655 779
4356 846 -345
3395 1778 -223
1363 6870 -354
2969 1602 900
7273 3536 508
707 5213 478
1238 3983 786
248 2265 107
4872 6301 -427
7513 3798 51
841 6657 -700
7312 2978 -814
7195 6918 515
550 5233 952
4480 761 254
6364 3453 721
414 4099 799
7739 5569 -923
3519 4998 546
5308 7050 482
2792 602 481
2212 7214 -122
7991 2450 -948
1213 236 821
6477 2295 -98
8425 2231 -995
406 1322 458
4523 7243 -89
1428 2982 438
2896 1275 726
3640 6462 877
2927 3984 -644
6313 1773 -364
1965 5890 491
3493 4018 -296
847 735 -97
4884 4308 -494
6523 2419 329
6858 5809 856
4585 8024 -314
1423 1747 -124
5212 7545 -208
604 7353 881
2613 504 -692
1736 7035 -982
4291 2657 74
6726 7209 -109
510 7628 246
7192 5733 -678
2215 3156 -892
6724 7848 449
5542 5579 -8
3973 3669 279
1494 7211 -19
3822 7288 -818
8054 2220 537
3404 4305 650
6608 3063 -813
6545 7383 190
7920 4384 820
4062 3533 72
7783 5930 237
1419 8016 -705
339 5817 -452
2661 4415 -734
4862 2200 -395
7158 6532 208
4308 4369 -362
8310 1905 -59
3975 7177 -839
1144 674 -306
1151 448 -964
3682 1968 -44
2582 8099 582
2643 793 -964
4627 5264 978
7229 3721 486
8385 6524 -148
6436 6920 -156
5634 5739 -302
3840 4875 -106
7014 6844 -309
4855 8354 -590
1883 6056 741
2820 699 68
5264 5179 -977
8361 1852 -564
4134 7388 -453
4409 6650 998
8040 7990 -864
8212 4159 -797
1382 6652 853
6222 5031 799
7252 6521 139
8333 4486 -352
1840 7433 -805
5827 5679 781
1402 4372 -209
5803 7884 -114
8224 4729 536
5021 3090 -614
6444 3127 -162
4989 6195 -136
4030 883 -636
4477 6472 -684
6110 232 -711
546 4471 -782
4210 7971 -515
197 1851 -45
1239 4985 -360
5307 427 -819
7301 1945 828
993 7985 482
5395 5263 -188
6728 7441 -352
2684 6679 86
1072 1389 392
5332 1567 149
3897 4786 368
136 5557 463
568 6353 -402
2085 3323 423
8205 3437 498
8249 4882 24
5732 5922 824
2888 879 -521
6459 6430 -490
5933 5794 -604
7103 2496 59
3891 1230 840
5918 5795 398
6141 2305 324
8290 6196 668
5788 7200 -980
5775 8154 822
4533 4658 412
2927 878 398
6437 444 -847
322 4773 -694
131 2760 427
7968 4953 182
4500 1599 714
7347 3981 -902
1727 2904 363
3923 886 -583
1291 3607 -600
3758 2397 -744
2473 7730 61
7146 5015 -317
6764 4364 802
1986 1134 -389
1319 5839 -748
178 47 953
4848 8059 455
4045 5206 430
7518 6155 296
8247 6259 -10
5746 5541 364
606 5422 -842
3001 3560 623
1812 5396 276
176 2345 706
3649 3855 938
2241 7331 411
5701 4577 -354
8327 2552 -602
7795 8302 478
5586 4096 -912
3907 1660 471
6730 5260 101
6998 5309 844
1379 321 226
5424 2077 -320
7832 7797 936
5325 7984 -522
1937 7597 -885
4488 2296 612
4661 5611 526
189 4934 -503
6705 6933 -519
2597 2896 -563
3978 4656 -388
6685 8416 -357
8274 4814 780
3172 2634 134
6145 1921 975
1917 5903 -30
5204 4679 -599
6579 5490 112
3870 6453 769
445 3738 952
1822 8118 -640
43 752 -238
4238 7555 251
8387 4148 -744
6717 2272 563
1549 5407 596
2227 2542 574
4923 2402 781
3587 5263 -226
7529 8079 -828
8057 1668 -495
7242 3341 -773
7619 2137 321
7739 8266 -833
2904 6503 -597
265 6634 632
6694 6537 728
7993 5688 -950
7313 2086 963
6314 2908 677
2405 5577 704
4813 8041 958
996 6119 -953
7575 8373 -261
4898 6305 -154
6115 3696 421
7294 1055 -500
4598 7167 -207
3648 4967 297
7236 4287 -124
2117 5966 951
4134 5931 160
2839 1403 -86
6605 3389 -411
6392 654 877
3504 4037 790
6276 5943 -454
1518 7954 -335
4059 1105 66
3848 1556 281
7663 5635 852
7361 2339 270
3807 1277 -272
3850 3242 506
6411 6005 -380
6618 5444 455
6278 4936 470
5157 8262 -82
4392 8401 936
7828 6851 655
2532 3401 668
7894 7915 -882
5469 4900 -807
2728 1140 610
631 5269 239
1424 4736 540
3488 3260 -431
7752 2099 -880
3963 1443 -418
2784 505 -322
6243 1205 -258
2614 2728 -957
2490 8382 -498
467 2235 -89
4137 6788 391
1595 4161 700
1355 5355 -957
1736 7664 219
5094 2970 -574
813 1621 -711
5528 352 -904
1115 4314 259
7033 7604 -115
4190 3388 593
7957 3135 -92
4132 7893 792
7436 3402 108
93 4902 -330
1542 2683 703
4400 3573 942
3513 3407 92
5496 304 476
6901 1821 -138
1595 7024 -290
1452 2758 -444
7287 4102 -514
1117 4687 -396
5578 6329 -84
7927 5941 -919
1717 3663 -771
8070 4685 544
3705 3808 -715
4123 303 793
4096 948 -780
1440 64 787
5893 7884 790
2319 2289 -855
4738 6209 -530
4015 4107 318
5881 188 -58
7299 1204 848
2469 2264 -194
670 7832 -106
8035 5495 492
7825 6085 750
6759 6132 -252
7169 6862 -441
3577 1465 -637
4897 10 392
1643 6671 490
4422 1422 -898
7776 1528 171
4301 1443 192
6753 2113 -408
3343 1401 57
1235 2389 532
4139 4617 844
4861 452 917
1132 2633 -80
4661 7729 -932
324 1671 -197
128 1630 -237
4817 1542 44
1938 493 789
1034 6787 -86
2172 6730 -191
1709 7090 663
6852 6745 748
2105 1178 758
2956 1431 -56
7406 3091 745
2695 6303 806
1833 8272 33
7541 4515 -651
4804 3296 257
4217 6510 226
5 6269 377
720 778 -785
7320 6013 625
179 7546 26
5827 1202 3
4557 4922 -117
6491 7774 811
2591 3807 -528
2891 461 -211
3759 5121 118
4863 2126 -307
6430 2396 -181
3879 4753 428
533 5945 483
5796 4472 -794
7555 4273 443
7118 4751 -549
2713 7215 -59
5003 4177 130
2851 6580 -210
362 5415 977
7762 863 -844
7505 3988 -930
6319 7589 833
5026 6886 -81
8177 2831 449
3623 6860 -455
7532 3937 573
1699 3467 -577
5912 8221 571
7133 5408 -349
7844 6452 -815
364 1356 -521
3820 8044 -654
7019 5429 -634
6925 3135 800
7918 6957 149
4995 6964 -437
7634 5915 -890
3051 4156 -748
7984 5845 -910
2028 2104 633
5590 3131 542
4162 6168 234
546 3719 613
867 2128 220
8206 5519 650
3708 7316 931
2574 5734 -678
1885 3807 639
6486 6149 873
2810 4174 285
1194 2223 -342
8367 8234 455
2659 5736 -936
5404 2202 392
4223 1045 -122
5366 4777 -402
3083 2698 -463
8052 8310 995
5133 7683 690
7160 5550 931
7919 374 -209
2508 1317 898
436 6299 335
3386 4205 -830
3823 2564 -233
6994 2610 741
2867 2384 -125
5918 2635 -487
3621 1344 573
5423 7848 14
1881 2704 -802
2981 8021 -837
6372 5978 -787
621 1563 166
4584 1696 814
5820 2456 -594
8120 2619 -840
4830 4321 -661
2647 241 683
2170 5070 -810
4839 4162 -457
2132 3004 857
4069 3185 41
3826 5812 -587
6970 8257 -19
3685 1114 -702
474 379 248
352 4646 790
2416 1700 -750
3712 6352 -96
1704 8380 568
6751 2772 583
2153 6851 -240
6751 7942 914
4608 1333 310
2699 6598 352
4517 1915 1000
6684 5642 340
3858 5080 -269
5202 3112 -232
2981 3737 841
7317 6412 -488
3659 2949 -284
3126 7455 -111
6859 4758 915
223 5666 -364
251 7465 152
4634 8372 394
8378 7096 372
5237 1680 -205
4622 3452 -234
7204 1741 301
2218 5125 4
4953 5658 376
380 6144 -955
6306 2039 427
4358 913 473
1319 1441 619
6255 2777 57
4382 708 25
280 5290 -975
3997 6522 474
4132 7096 -713
4649 3526 -334
143 8158 -434
1411 2911 678
3646 4653 203
3868 4412 -307
4529 5796 511
4078 5535 356
4751 6045 -911
5656 2290 762
6919 2297 -758
6389 2790 864
2913 2451 -409
5066 5955 -841
4428 2566 -541
7157 3060 -704
5545 7813 -798
193 4102 514
7150 6192 -443
5855 4575 -391
6796 623 935
3030 4831 -743
7777 3117 633
1256 5086 935
8393 6570 410
2253 6681 -414
3011 6843 627
3643 3455 170
4490 2112 -471
151 244 -993
8260 3266 -128
7295 3929 -344
5193 5834 -592
783 7563 -769
3512 1737 -223
823 7722 273
1100 2415 -516
442 1775 176
7093 3663 -923
1649 6537 -817
7529 1440 487
7360 900 -344
130 4456 -429
545 1425 249
6839 7277 698
6074 3222 115
7246 4299 -30
1693 4219 707
4141 225 -335
5492 303 -633
7706 8432 -864
5796 5247 -746
3528 3720 39
2076 7737 -790
5691 6232 883
4874 6023 769
4797 7736 530
6326 5950 314
8172 3293 846
1666 6421 -837
7671 4556 70
2349 6855 -758
499 2392 -665
4405 31 -678
717 4564 910
3844 6265 -967
992 1842 683
2992 3236 -133
6141 2865 686
354 5709 -605
7168 4432 911
5567 3675 55
5903 496 432
3716 2170 -408
4382 3243 266
3184 2457 -822
6638 2280 38
8106 5810 -109
1858 5104 477
3866 6289 -520
1604 506 -664
6516 200 -200
3998 700 -57
782 7452 -516
1816 8345 901
7899 3792 -95
3572 6549 887
7858 3952 151
1686 7333 842
31 2721 627
2723 2288 -681
7922 4681 906
8415 3896 170
6106 2205 814
4525 4211 -372
2216 1710 249
4423 7367 547
7116 490 330
5325 4147 774
2730 6421 -935
3278 7445 324
585 4232 834
881 6807 164
517 5209 466
1411 7469 234
879 3758 149
4708 1318 450
4301 6752 198
993 3102 571
4632 5178 996
6332 1438 604
3887 8271 921
109 5869 764
4274 4543 -494
6681 367 889
426 6911 -111
1406 3296 -309
6416 5907 763
7435 5088 839
298 604 -238
4777 4489 -296
6831 238 675
6699 407 400
3324 2246 464
1665 4936 965
139 3564 340
1589 7455 -277
7387 2846 313
4533 2612 -763
2557 123 895
7484 7979 244
6198 4477 -353
3516 6547 560
